SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
50,2,4,29,183,Missouri,St. Charles County,360485,402022
50,2,4,29,185,Missouri,St. Clair County,9805,9397
50,2,4,29,186,Missouri,Ste. Genevieve County,18145,17894
50,2,4,29,187,Missouri,St. Francois County,65359,67215
50,2,4,29,189,Missouri,St. Louis County,998954,994205
50,2,4,29,195,Missouri,Saline County,23370,22761
50,2,4,29,197,Missouri,Schuyler County,4431,4660
50,2,4,29,199,Missouri,Scotland County,4843,4902
50,2,4,29,201,Missouri,Scott County,39191,38280
50,2,4,29,203,Missouri,Shannon County,8441,8166
50,2,4,29,205,Missouri,Shelby County,6373,5930
50,2,4,29,207,Missouri,Stoddard County,29968,29025
50,2,4,29,209,Missouri,Stone County,32202,31952
50,2,4,29,211,Missouri,Sullivan County,6714,6089
50,2,4,29,213,Missouri,Taney County,51675,55928
50,2,4,29,215,Missouri,Texas County,26008,25398
50,2,4,29,217,Missouri,Vernon County,21159,20563
50,2,4,29,219,Missouri,Warren County,32513,35649
50,2,4,29,221,Missouri,Washington County,25195,24730
50,2,4,29,223,Missouri,Wayne County,13521,12873
50,2,4,29,225,Missouri,Webster County,36202,39592
50,2,4,29,227,Missouri,Worth County,2171,2013
50,2,4,29,229,Missouri,Wright County,18815,18289
50,2,4,29,510,Missouri,St. Louis city,319294,300576
40,4,8,30,000,Montana,Montana,989415,1068778
50,4,8,30,001,Montana,Beaverhead County,9246,9453
50,4,8,30,003,Montana,Big Horn County,12865,13319
50,4,8,30,005,Montana,Blaine County,6491,6681
50,4,8,30,007,Montana,Broadwater County,5612,6237
50,4,8,30,009,Montana,Carbon County,10078,10725
50,4,8,30,011,Montana,Carter County,1160,1252
50,4,8,30,013,Montana,Cascade County,81327,81366
50,4,8,30,015,Montana,Chouteau County,5813,5635
50,4,8,30,017,Montana,Custer County,11699,11402
50,4,8,30,019,Montana,Daniels County,1751,1690
50,4,8,30,021,Montana,Dawson County,8966,8613
50,4,8,30,023,Montana,Deer Lodge County,9298,9140
50,4,8,30,025,Montana,Fallon County,2890,2846
50,4,8,30,027,Montana,Fergus County,11586,11050
50,4,8,30,029,Montana,Flathead County,90928,103806
50,4,8,30,031,Montana,Gallatin County,89513,114434
50,4,8,30,033,Montana,Garfield County,1206,1258
50,4,8,30,035,Montana,Glacier County,13399,13753
50,4,8,30,037,Montana,Golden Valley County,884,821
50,4,8,30,039,Montana,Granite County,3079,3379
50,4,8,30,041,Montana,Hill County,16096,16484
50,4,8,30,043,Montana,Jefferson County,11406,12221
50,4,8,30,045,Montana,Judith Basin County,2072,2007
50,4,8,30,047,Montana,Lake County,28746,30458
50,4,8,30,049,Montana,Lewis and Clark County,63395,69432
50,4,8,30,051,Montana,Liberty County,2339,2337
50,4,8,30,053,Montana,Lincoln County,19687,19980
50,4,8,30,055,Montana,McCone County,1734,1664
50,4,8,30,057,Montana,Madison County,7691,8600
50,4,8,30,059,Montana,Meagher County,1891,1862
50,4,8,30,061,Montana,Mineral County,4223,4397
50,4,8,30,063,Montana,Missoula County,109299,119600
50,4,8,30,065,Montana,Musselshell County,4538,4633
50,4,8,30,067,Montana,Park County,15636,16606
50,4,8,30,069,Montana,Petroleum County,494,487
50,4,8,30,071,Montana,Phillips County,4253,3954
50,4,8,30,073,Montana,Pondera County,6153,5911
50,4,8,30,075,Montana,Powder River County,1743,1682
50,4,8,30,077,Montana,Powell County,7027,6890
50,4,8,30,079,Montana,Prairie County,1179,1077
50,4,8,30,081,Montana,Ravalli County,40212,43806
50,4,8,30,083,Montana,Richland County,9746,10803
50,4,8,30,085,Montana,Roosevelt County,10425,11004
50,4,8,30,087,Montana,Rosebud County,9233,8937
50,4,8,30,089,Montana,Sanders County,11413,12113
50,4,8,30,091,Montana,Sheridan County,3384,3309
50,4,8,30,093,Montana,Silver Bow County,34200,34915
50,4,8,30,095,Montana,Stillwater County,9117,9642
50,4,8,30,097,Montana,Sweet Grass County,3651,3737
50,4,8,30,099,Montana,Teton County,6073,6147
50,4,8,30,101,Montana,Toole County,5324,4736
50,4,8,30,103,Montana,Treasure County,718,696
50,4,8,30,105,Montana,Valley County,7369,7396
50,4,8,30,107,Montana,Wheatland County,2168,2126
50,4,8,30,109,Montana,Wibaux County,1017,969
50,4,8,30,111,Montana,Yellowstone County,147972,161300
40,2,4,31,000,Nebraska,Nebraska,1826341,1934408
50,2,4,31,001,Nebraska,Adams County,31364,31363
50,2,4,31,003,Nebraska,Antelope County,6685,6298
50,2,4,31,005,Nebraska,Arthur County,460,463
50,2,4,31,007,Nebraska,Banner County,690,745
50,2,4,31,009,Nebraska,Blaine County,478,465
50,2,4,31,011,Nebraska,Boone County,5505,5192
50,2,4,31,013,Nebraska,Box Butte County,11308,10783
50,2,4,31,015,Nebraska,Boyd County,2099,1919
50,2,4,31,017,Nebraska,Brown County,3145,2955
50,2,4,31,019,Nebraska,Buffalo County,46102,49659
50,2,4,31,021,Nebraska,Burt County,6858,6459
50,2,4,31,023,Nebraska,Butler County,8395,8016
50,2,4,31,025,Nebraska,Cass County,25241,26248
50,2,4,31,027,Nebraska,Cedar County,8852,8402
50,2,4,31,029,Nebraska,Chase County,3966,3924
50,2,4,31,031,Nebraska,Cherry County,5713,5689
50,2,4,31,033,Nebraska,Cheyenne County,9998,8910
50,2,4,31,035,Nebraska,Clay County,6542,6203
50,2,4,31,037,Nebraska,Colfax County,10515,10709
50,2,4,31,039,Nebraska,Cuming County,9139,8846
50,2,4,31,041,Nebraska,Custer County,10939,10777
50,2,4,31,043,Nebraska,Dakota County,21006,20026
50,2,4,31,045,Nebraska,Dawes County,9182,8589
50,2,4,31,047,Nebraska,Dawson County,24326,23595
50,2,4,31,049,Nebraska,Deuel County,1941,1794
50,2,4,31,051,Nebraska,Dixon County,6000,5636
50,2,4,31,053,Nebraska,Dodge County,36691,36565
50,2,4,31,055,Nebraska,Douglas County,517110,571327
50,2,4,31,057,Nebraska,Dundy County,2008,1693
50,2,4,31,059,Nebraska,Fillmore County,5890,5462
50,2,4,31,061,Nebraska,Franklin County,3225,2979
50,2,4,31,063,Nebraska,Frontier County,2756,2627
50,2,4,31,065,Nebraska,Furnas County,4959,4676
50,2,4,31,067,Nebraska,Gage County,22311,21513
50,2,4,31,069,Nebraska,Garden County,2057,1837
50,2,4,31,071,Nebraska,Garfield County,2049,1969
50,2,4,31,073,Nebraska,Gosper County,2044,1990
50,2,4,31,075,Nebraska,Grant County,614,623
50,2,4,31,077,Nebraska,Greeley County,2538,2356
50,2,4,31,079,Nebraska,Hall County,58607,61353
50,2,4,31,081,Nebraska,Hamilton County,9124,9324
50,2,4,31,083,Nebraska,Harlan County,3423,3380
50,2,4,31,085,Nebraska,Hayes County,967,922
50,2,4,31,087,Nebraska,Hitchcock County,2908,2762
50,2,4,31,089,Nebraska,Holt County,10435,10067
50,2,4,31,091,Nebraska,Hooker County,736,682
50,2,4,31,093,Nebraska,Howard County,6274,6445
50,2,4,31,095,Nebraska,Jefferson County,7547,7046
50,2,4,31,097,Nebraska,Johnson County,5217,5071
50,2,4,31,099,Nebraska,Kearney County,6489,6495
50,2,4,31,101,Nebraska,Keith County,8368,8034
50,2,4,31,103,Nebraska,Keya Paha County,824,806
50,2,4,31,105,Nebraska,Kimball County,3821,3632
50,2,4,31,107,Nebraska,Knox County,8701,8332
50,2,4,31,109,Nebraska,Lancaster County,285407,319090
50,2,4,31,111,Nebraska,Lincoln County,36288,34914
50,2,4,31,113,Nebraska,Logan County,763,748
50,2,4,31,115,Nebraska,Loup County,632,664
50,2,4,31,117,Nebraska,McPherson County,539,494
50,2,4,31,119,Nebraska,Madison County,34876,35099
50,2,4,31,121,Nebraska,Merrick County,7845,7755
50,2,4,31,123,Nebraska,Morrill County,5042,4642
50,2,4,31,125,Nebraska,Nance County,3735,3519
50,2,4,31,127,Nebraska,Nemaha County,7248,6972
50,2,4,31,129,Nebraska,Nuckolls County,4500,4148
50,2,4,31,131,Nebraska,Otoe County,15740,16012
50,2,4,31,133,Nebraska,Pawnee County,2773,2613
50,2,4,31,135,Nebraska,Perkins County,2970,2891
50,2,4,31,137,Nebraska,Phelps County,9188,9034
50,2,4,31,139,Nebraska,Pierce County,7266,7148
50,2,4,31,141,Nebraska,Platte County,32237,33470
50,2,4,31,143,Nebraska,Polk County,5406,5213
50,2,4,31,145,Nebraska,Red Willow County,11055,10724
50,2,4,31,147,Nebraska,Richardson County,8363,7865
50,2,4,31,149,Nebraska,Rock County,1526,1357
50,2,4,31,151,Nebraska,Saline County,14200,14224
50,2,4,31,153,Nebraska,Sarpy County,158840,187196
50,2,4,31,155,Nebraska,Saunders County,20780,21578
50,2,4,31,157,Nebraska,Scotts Bluff County,36970,35618
50,2,4,31,159,Nebraska,Seward County,16750,17284
50,2,4,31,161,Nebraska,Sheridan County,5469,5246
50,2,4,31,163,Nebraska,Sherman County,3152,3001
50,2,4,31,165,Nebraska,Sioux County,1311,1166
50,2,4,31,167,Nebraska,Stanton County,6129,5920
50,2,4,31,169,Nebraska,Thayer County,5228,5003
50,2,4,31,171,Nebraska,Thomas County,647,722
50,2,4,31,173,Nebraska,Thurston County,6940,7224
50,2,4,31,175,Nebraska,Valley County,4260,4158
50,2,4,31,177,Nebraska,Washington County,20234,20729
50,2,4,31,179,Nebraska,Wayne County,9595,9385
50,2,4,31,181,Nebraska,Webster County,3812,3487
50,2,4,31,183,Nebraska,Wheeler County,818,783
50,2,4,31,185,Nebraska,York County,13665,13679
40,4,8,32,000,Nevada,Nevada,2700551,3080156
50,4,8,32,001,Nevada,Churchill County,24877,24909
50,4,8,32,003,Nevada,Clark County,1951269,2266715
50,4,8,32,005,Nevada,Douglas County,46997,48905
50,4,8,32,007,Nevada,Elko County,48818,52778
50,4,8,32,009,Nevada,Esmeralda County,783,873
50,4,8,32,011,Nevada,Eureka County,1987,2029
50,4,8,32,013,Nevada,Humboldt County,16528,16831
50,4,8,32,015,Nevada,Lander County,5775,5532
50,4,8,32,017,Nevada,Lincoln County,5345,5183
50,4,8,32,019,Nevada,Lyon County,51980,57510
50,4,8,32,021,Nevada,Mineral County,4772,4505
50,4,8,32,023,Nevada,Nye County,43946,46523
50,4,8,32,027,Nevada,Pershing County,6753,6725
50,4,8,32,029,Nevada,Storey County,4010,4123
50,4,8,32,031,Nevada,Washoe County,421407,471519
50,4,8,32,033,Nevada,White Pine County,10030,9580
50,4,8,32,510,Nevada,Carson City,55274,55916
40,1,1,33,000,New Hampshire,New Hampshire,1316470,1359711
50,1,1,33,001,New Hampshire,Belknap County,60088,61303
50,1,1,33,003,New Hampshire,Carroll County,47818,48910
50,1,1,33,005,New Hampshire,Cheshire County,77117,76085
50,1,1,33,007,New Hampshire,Coos County,33055,31563
50,1,1,33,009,New Hampshire,Grafton County,89118,89886
50,1,1,33,011,New Hampshire,Hillsborough County,400721,417025
50,1,1,33,013,New Hampshire,Merrimack County,146445,151391
50,1,1,33,015,New Hampshire,Rockingham County,295223,309769
50,1,1,33,017,New Hampshire,Strafford County,123143,130633
50,1,1,33,019,New Hampshire,Sullivan County,43742,43146
40,1,2,34,000,New Jersey,New Jersey,8791894,8882190
50,1,2,34,001,New Jersey,Atlantic County,274549,263670
50,1,2,34,003,New Jersey,Bergen County,905116,932202
50,1,2,34,005,New Jersey,Burlington County,448734,445349
50,1,2,34,007,New Jersey,Camden County,513657,506471
50,1,2,34,009,New Jersey,Cape May County,97265,92039
50,1,2,34,011,New Jersey,Cumberland County,156898,149527
50,1,2,34,013,New Jersey,Essex County,783969,798975
50,1,2,34,015,New Jersey,Gloucester County,288288,291636
50,1,2,34,017,New Jersey,Hudson County,634266,672391
50,1,2,34,019,New Jersey,Hunterdon County,128349,124371
50,1,2,34,021,New Jersey,Mercer County,366513,367430
50,1,2,34,023,New Jersey,Middlesex County,809858,825062
50,1,2,34,025,New Jersey,Monmouth County,630380,618795
50,1,2,34,027,New Jersey,Morris County,492276,491845
50,1,2,34,029,New Jersey,Ocean County,576567,607186
50,1,2,34,031,New Jersey,Passaic County,501226,501826
50,1,2,34,033,New Jersey,Salem County,66083,62385
50,1,2,34,035,New Jersey,Somerset County,323444,328934
50,1,2,34,037,New Jersey,Sussex County,149265,140488
50,1,2,34,039,New Jersey,Union County,536499,556341
50,1,2,34,041,New Jersey,Warren County,108692,105267
40,4,8,35,000,New Mexico,New Mexico,2059179,2096829
50,4,8,35,001,New Mexico,Bernalillo County,662564,679121
50,4,8,35,003,New Mexico,Catron County,3725,3527
50,4,8,35,005,New Mexico,Chaves County,65645,64615
50,4,8,35,006,New Mexico,Cibola County,27213,26675
50,4,8,35,007,New Mexico,Colfax County,13750,11941
50,4,8,35,009,New Mexico,Curry County,48376,48954
50,4,8,35,011,New Mexico,De Baca County,2022,1748
50,4,8,35,013,New Mexico,Doña Ana County,209233,218195
50,4,8,35,015,New Mexico,Eddy County,53829,58460
50,4,8,35,017,New Mexico,Grant County,29514,26998
50,4,8,35,019,New Mexico,Guadalupe County,4687,4300
50,4,8,35,021,New Mexico,Harding County,695,625
50,4,8,35,023,New Mexico,Hidalgo County,4894,4198
50,4,8,35,025,New Mexico,Lea County,64727,71070
50,4,8,35,027,New Mexico,Lincoln County,20497,19572
50,4,8,35,028,New Mexico,Los Alamos County,17950,19369
50,4,8,35,029,New Mexico,Luna County,25095,23709
50,4,8,35,031,New Mexico,McKinley County,71492,71367
50,4,8,35,033,New Mexico,Mora County,4881,4521
50,4,8,35,035,New Mexico,Otero County,63797,67490
50,4,8,35,037,New Mexico,Quay County,9041,8253
50,4,8,35,039,New Mexico,Rio Arriba County,40246,38921
50,4,8,35,041,New Mexico,Roosevelt County,19846,18500
50,4,8,35,043,New Mexico,Sandoval County,131561,146748
50,4,8,35,045,New Mexico,San Juan County,130044,123958
50,4,8,35,047,New Mexico,San Miguel County,29393,27277
50,4,8,35,049,New Mexico,Santa Fe County,144170,150358
50,4,8,35,051,New Mexico,Sierra County,11988,10791
50,4,8,35,053,New Mexico,Socorro County,17866,16637
50,4,8,35,055,New Mexico,Taos County,32937,32723
50,4,8,35,057,New Mexico,Torrance County,16383,15461
50,4,8,35,059,New Mexico,Union County,4549,4059
50,4,8,35,061,New Mexico,Valencia County,76569,76688
40,1,2,36,000,New York,New York,19378102,19453561
50,1,2,36,001,New York,Albany County,304204,305506
50,1,2,36,003,New York,Allegany County,48946,46091
50,1,2,36,005,New York,Bronx County,1385108,1418207
50,1,2,36,007,New York,Broome County,200600,190488
50,1,2,36,009,New York,Cattaraugus County,80317,76117
50,1,2,36,011,New York,Cayuga County,80026,76576
50,1,2,36,013,New York,Chautauqua County,134905,126903
50,1,2,36,015,New York,Chemung County,88830,83456
50,1,2,36,017,New York,Chenango County,50477,47207
50,1,2,36,019,New York,Clinton County,82128,80485
50,1,2,36,021,New York,Columbia County,63096,59461
50,1,2,36,023,New York,Cortland County,49336,47581
50,1,2,36,025,New York,Delaware County,47980,44135
50,1,2,36,027,New York,Dutchess County,297488,294218
50,1,2,36,029,New York,Erie County,919040,918702
50,1,2,36,031,New York,Essex County,39370,36885
50,1,2,36,033,New York,Franklin County,51599,50022
50,1,2,36,035,New York,Fulton County,55531,53383
50,1,2,36,037,New York,Genesee County,60079,57280
50,1,2,36,039,New York,Greene County,49221,47188
50,1,2,36,041,New York,Hamilton County,4836,4416
50,1,2,36,043,New York,Herkimer County,64519,61319
50,1,2,36,045,New York,Jefferson County,116229,109834
50,1,2,36,047,New York,Kings County,2504700,2559903
50,1,2,36,049,New York,Lewis County,27087,26296
50,1,2,36,051,New York,Livingston County,65393,62914
50,1,2,36,053,New York,Madison County,73442,70941
50,1,2,36,055,New York,Monroe County,744344,741770
50,1,2,36,057,New York,Montgomery County,50219,49221
50,1,2,36,059,New York,Nassau County,1339532,1356924
50,1,2,36,061,New York,New York County,1585873,1628706
50,1,2,36,063,New York,Niagara County,216469,209281
50,1,2,36,065,New York,Oneida County,234878,228671
50,1,2,36,067,New York,Onondaga County,467026,460528
50,1,2,36,069,New York,Ontario County,107931,109777
50,1,2,36,071,New York,Orange County,372813,384940
50,1,2,36,073,New York,Orleans County,42883,40352
50,1,2,36,075,New York,Oswego County,122109,117124
50,1,2,36,077,New York,Otsego County,62259,59493
50,1,2,36,079,New York,Putnam County,99710,98320
50,1,2,36,081,New York,Queens County,2230722,2253858
50,1,2,36,083,New York,Rensselaer County,159429,158714
50,1,2,36,085,New York,Richmond County,468730,476143
50,1,2,36,087,New York,Rockland County,311687,325789
50,1,2,36,089,New York,St. Lawrence County,111944,107740
50,1,2,36,091,New York,Saratoga County,219607,229863
50,1,2,36,093,New York,Schenectady County,154727,155299
50,1,2,36,095,New York,Schoharie County,32749,30999
50,1,2,36,097,New York,Schuyler County,18343,17807
50,1,2,36,099,New York,Seneca County,35251,34016
50,1,2,36,101,New York,Steuben County,98990,95379
50,1,2,36,103,New York,Suffolk County,1493350,1476601
50,1,2,36,105,New York,Sullivan County,77547,75432
50,1,2,36,107,New York,Tioga County,51125,48203
50,1,2,36,109,New York,Tompkins County,101564,102180
50,1,2,36,111,New York,Ulster County,182493,177573
50,1,2,36,113,New York,Warren County,65707,63944
50,1,2,36,115,New York,Washington County,63216,61204
50,1,2,36,117,New York,Wayne County,93772,89918
50,1,2,36,119,New York,Westchester County,949113,967506
50,1,2,36,121,New York,Wyoming County,42155,39859
50,1,2,36,123,New York,Yates County,25348,24913
40,3,5,37,000,North Carolina,North Carolina,9535483,10488084
50,3,5,37,001,North Carolina,Alamance County,151131,169509
50,3,5,37,003,North Carolina,Alexander County,37198,37497
50,3,5,37,005,North Carolina,Alleghany County,11155,11137
50,3,5,37,007,North Carolina,Anson County,26948,24446
50,3,5,37,009,North Carolina,Ashe County,27281,27203
50,3,5,37,011,North Carolina,Avery County,17797,17557
50,3,5,37,013,North Carolina,Beaufort County,47759,46994
50,3,5,37,015,North Carolina,Bertie County,21282,18947
50,3,5,37,017,North Carolina,Bladen County,35190,32722
50,3,5,37,019,North Carolina,Brunswick County,107431,142820
50,3,5,37,021,North Carolina,Buncombe County,238318,261191
50,3,5,37,023,North Carolina,Burke County,90912,90485
50,3,5,37,025,North Carolina,Cabarrus County,178011,216453
50,3,5,37,027,North Carolina,Caldwell County,83029,82178
50,3,5,37,029,North Carolina,Camden County,9980,10867
50,3,5,37,031,North Carolina,Carteret County,66469,69473
50,3,5,37,033,North Carolina,Caswell County,23719,22604
50,3,5,37,035,North Carolina,Catawba County,154358,159551
50,3,5,37,037,North Carolina,Chatham County,63505,74470
50,3,5,37,039,North Carolina,Cherokee County,27444,28612
50,3,5,37,041,North Carolina,Chowan County,14793,13943
50,3,5,37,043,North Carolina,Clay County,10587,11231
50,3,5,37,045,North Carolina,Cleveland County,98078,97947
50,3,5,37,047,North Carolina,Columbus County,58098,55508
50,3,5,37,049,North Carolina,Craven County,103505,102139
50,3,5,37,051,North Carolina,Cumberland County,319431,335509
50,3,5,37,053,North Carolina,Currituck County,23547,27763
50,3,5,37,055,North Carolina,Dare County,33920,37009
50,3,5,37,057,North Carolina,Davidson County,162878,167609
50,3,5,37,059,North Carolina,Davie County,41240,42846
50,3,5,37,061,North Carolina,Duplin County,58505,58741
50,3,5,37,063,North Carolina,Durham County,267587,321488
50,3,5,37,065,North Carolina,Edgecombe County,56552,51472
50,3,5,37,067,North Carolina,Forsyth County,350670,382295
50,3,5,37,069,North Carolina,Franklin County,60619,69685
50,3,5,37,071,North Carolina,Gaston County,206086,224529
50,3,5,37,073,North Carolina,Gates County,12197,11562
50,3,5,37,075,North Carolina,Graham County,8861,8441
50,3,5,37,077,North Carolina,Granville County,59916,60443
50,3,5,37,079,North Carolina,Greene County,21362,21069
50,3,5,37,081,North Carolina,Guilford County,488406,537174
50,3,5,37,083,North Carolina,Halifax County,54691,50010
50,3,5,37,085,North Carolina,Harnett County,114678,135976
50,3,5,37,087,North Carolina,Haywood County,59036,62317
50,3,5,37,089,North Carolina,Henderson County,106740,117417
50,3,5,37,091,North Carolina,Hertford County,24669,23677
50,3,5,37,093,North Carolina,Hoke County,46952,55234
50,3,5,37,095,North Carolina,Hyde County,5810,4937
50,3,5,37,097,North Carolina,Iredell County,159437,181806
50,3,5,37,099,North Carolina,Jackson County,40271,43938
50,3,5,37,101,North Carolina,Johnston County,168878,209339
50,3,5,37,103,North Carolina,Jones County,10153,9419
50,3,5,37,105,North Carolina,Lee County,57866,61779
50,3,5,37,107,North Carolina,Lenoir County,59495,55949
50,3,5,37,109,North Carolina,Lincoln County,78265,86111
50,3,5,37,111,North Carolina,McDowell County,44996,45756
50,3,5,37,113,North Carolina,Macon County,33922,35858
50,3,5,37,115,North Carolina,Madison County,20764,21755
50,3,5,37,117,North Carolina,Martin County,24505,22440
50,3,5,37,119,North Carolina,Mecklenburg County,919628,1110356
50,3,5,37,121,North Carolina,Mitchell County,15579,14964
50,3,5,37,123,North Carolina,Montgomery County,27798,27173
50,3,5,37,125,North Carolina,Moore County,88247,100880
50,3,5,37,127,North Carolina,Nash County,95840,94298
50,3,5,37,129,North Carolina,New Hanover County,202667,234473
50,3,5,37,131,North Carolina,Northampton County,22099,19483
50,3,5,37,133,North Carolina,Onslow County,177772,197938
50,3,5,37,135,North Carolina,Orange County,133801,148476
50,3,5,37,137,North Carolina,Pamlico County,13144,12726
50,3,5,37,139,North Carolina,Pasquotank County,40661,39824
50,3,5,37,141,North Carolina,Pender County,52217,63060
50,3,5,37,143,North Carolina,Perquimans County,13453,13463
50,3,5,37,145,North Carolina,Person County,39464,39490
50,3,5,37,147,North Carolina,Pitt County,168148,180742
50,3,5,37,149,North Carolina,Polk County,20510,20724
50,3,5,37,151,North Carolina,Randolph County,141752,143667
50,3,5,37,153,North Carolina,Richmond County,46639,44829
50,3,5,37,155,North Carolina,Robeson County,134168,130625
50,3,5,37,157,North Carolina,Rockingham County,93643,91010
50,3,5,37,159,North Carolina,Rowan County,138428,142088
50,3,5,37,161,North Carolina,Rutherford County,67810,67029
50,3,5,37,163,North Carolina,Sampson County,63431,63531
50,3,5,37,165,North Carolina,Scotland County,36157,34823
50,3,5,37,167,North Carolina,Stanly County,60585,62806
50,3,5,37,169,North Carolina,Stokes County,47401,45591
50,3,5,37,171,North Carolina,Surry County,73673,71783
50,3,5,37,173,North Carolina,Swain County,13981,14271
50,3,5,37,175,North Carolina,Transylvania County,33090,34385
50,3,5,37,177,North Carolina,Tyrrell County,4407,4016
50,3,5,37,179,North Carolina,Union County,201292,239859
50,3,5,37,181,North Carolina,Vance County,45422,44535
50,3,5,37,183,North Carolina,Wake County,900993,1111761
50,3,5,37,185,North Carolina,Warren County,20972,19731
50,3,5,37,187,North Carolina,Washington County,13228,11580
50,3,5,37,189,North Carolina,Watauga County,51079,56177
50,3,5,37,191,North Carolina,Wayne County,122623,123131
50,3,5,37,193,North Carolina,Wilkes County,69340,68412
50,3,5,37,195,North Carolina,Wilson County,81234,81801
50,3,5,37,197,North Carolina,Yadkin County,38406,37667
50,3,5,37,199,North Carolina,Yancey County,17818,18069
40,2,4,38,000,North Dakota,North Dakota,672591,762062
50,2,4,38,001,North Dakota,Adams County,2343,2216
50,2,4,38,003,North Dakota,Barnes County,11066,10415
50,2,4,38,005,North Dakota,Benson County,6660,6832
50,2,4,38,007,North Dakota,Billings County,783,928
50,2,4,38,009,North Dakota,Bottineau County,6429,6282
50,2,4,38,011,North Dakota,Bowman County,3151,3024
50,2,4,38,013,North Dakota,Burke County,1968,2115
50,2,4,38,015,North Dakota,Burleigh County,81308,95626
50,2,4,38,017,North Dakota,Cass County,149778,181923
50,2,4,38,019,North Dakota,Cavalier County,3993,3762
50,2,4,38,021,North Dakota,Dickey County,5289,4872
50,2,4,38,023,North Dakota,Divide County,2071,2264
50,2,4,38,025,North Dakota,Dunn County,3536,4424
50,2,4,38,027,North Dakota,Eddy County,2385,2287
50,2,4,38,029,North Dakota,Emmons County,3550,3241
50,2,4,38,031,North Dakota,Foster County,3343,3210
50,2,4,38,033,North Dakota,Golden Valley County,1680,1761
50,2,4,38,035,North Dakota,Grand Forks County,66861,69451
50,2,4,38,037,North Dakota,Grant County,2394,2274
50,2,4,38,039,North Dakota,Griggs County,2420,2231
50,2,4,38,041,North Dakota,Hettinger County,2477,2499
50,2,4,38,043,North Dakota,Kidder County,2435,2480
50,2,4,38,045,North Dakota,LaMoure County,4139,4046
50,2,4,38,047,North Dakota,Logan County,1990,1850
50,2,4,38,049,North Dakota,McHenry County,5395,5745
50,2,4,38,051,North Dakota,McIntosh County,2809,2497
50,2,4,38,053,North Dakota,McKenzie County,6360,15024
50,2,4,38,055,North Dakota,McLean County,8962,9450
50,2,4,38,057,North Dakota,Mercer County,8424,8187
50,2,4,38,059,North Dakota,Morton County,27471,31364
50,2,4,38,061,North Dakota,Mountrail County,7673,10545
50,2,4,38,063,North Dakota,Nelson County,3126,2879
50,2,4,38,065,North Dakota,Oliver County,1846,1959
50,2,4,38,067,North Dakota,Pembina County,7413,6801
50,2,4,38,069,North Dakota,Pierce County,4357,3975
50,2,4,38,071,North Dakota,Ramsey County,11451,11519
50,2,4,38,073,North Dakota,Ransom County,5457,5218
50,2,4,38,075,North Dakota,Renville County,2470,2327
50,2,4,38,077,North Dakota,Richland County,16321,16177
50,2,4,38,079,North Dakota,Rolette County,13937,14176
50,2,4,38,081,North Dakota,Sargent County,3829,3898
50,2,4,38,083,North Dakota,Sheridan County,1321,1315
50,2,4,38,085,North Dakota,Sioux County,4153,4230
50,2,4,38,087,North Dakota,Slope County,727,750
50,2,4,38,089,North Dakota,Stark County,24199,31489
50,2,4,38,091,North Dakota,Steele County,1975,1890
50,2,4,38,093,North Dakota,Stutsman County,21100,20704
50,2,4,38,095,North Dakota,Towner County,2246,2189
50,2,4,38,097,North Dakota,Traill County,8121,8036
50,2,4,38,099,North Dakota,Walsh County,11119,10641
50,2,4,38,101,North Dakota,Ward County,61675,67641
50,2,4,38,103,North Dakota,Wells County,4207,3834
50,2,4,38,105,North Dakota,Williams County,22398,37589
40,2,3,39,000,Ohio,Ohio,11536504,11689100
50,2,3,39,001,Ohio,Adams County,28550,27698
50,2,3,39,003,Ohio,Allen County,106331,102351
50,2,3,39,005,Ohio,Ashland County,53139,53484
50,2,3,39,007,Ohio,Ashtabula County,101497,97241
50,2,3,39,009,Ohio,Athens County,64757,65327
50,2,3,39,011,Ohio,Auglaize County,45949,45656
50,2,3,39,013,Ohio,Belmont County,70400,67006
50,2,3,39,015,Ohio,Brown County,44846,43432
50,2,3,39,017,Ohio,Butler County,368130,383134
50,2,3,39,019,Ohio,Carroll County,28836,26914
50,2,3,39,021,Ohio,Champaign County,40097,38885
50,2,3,39,023,Ohio,Clark County,138333,134083
50,2,3,39,025,Ohio,Clermont County,197363,206428
50,2,3,39,027,Ohio,Clinton County,42040,41968
50,2,3,39,029,Ohio,Columbiana County,107841,101883
50,2,3,39,031,Ohio,Coshocton County,36901,36600
50,2,3,39,033,Ohio,Crawford County,43784,41494
50,2,3,39,035,Ohio,Cuyahoga County,1280122,1235072
50,2,3,39,037,Ohio,Darke County,52959,51113
50,2,3,39,039,Ohio,Defiance County,39037,38087
50,2,3,39,041,Ohio,Delaware County,174214,209177
50,2,3,39,043,Ohio,Erie County,77079,74266
50,2,3,39,045,Ohio,Fairfield County,146156,157574
50,2,3,39,047,Ohio,Fayette County,29030,28525
50,2,3,39,049,Ohio,Franklin County,1163414,1316756
50,2,3,39,051,Ohio,Fulton County,42698,42126
50,2,3,39,053,Ohio,Gallia County,30934,29898
50,2,3,39,055,Ohio,Geauga County,93389,93649
50,2,3,39,057,Ohio,Greene County,161573,168937
50,2,3,39,059,Ohio,Guernsey County,40087,38875
50,2,3,39,061,Ohio,Hamilton County,802374,817473
